section_number,title,division,word_count,headline,prediction_short,fraction_ai,fraction_ai_assisted,fraction_human,total_segments,num_ai_segments,num_ai_assisted_segments,num_human_segments,reliability
5322,FOREIGN MALIGN INFLUENCE RESPONSE CENTER.,INTELLIGENCE COMMUNITY MATTERS,628,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5323,ENCOURAGEMENT OF COOPERATIVE ACTIONS TO DETECT AND COUNTER FOREIGN INFLUENCE OPERATIONS.,INTELLIGENCE COMMUNITY MATTERS,1795,Fully Human Written,Human,0.0000,0.0000,1.0000,5,0,0,5,medium
5324,TRANSFER OF NATIONAL INTELLIGENCE UNIVERSITY TO THE OFFICE OF THE DIRECTOR OF NATIONAL INTELLIGENCE.,INTELLIGENCE COMMUNITY MATTERS,1140,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
5332,INSPECTOR GENERAL EXTERNAL REVIEW PANEL.,INTELLIGENCE COMMUNITY MATTERS,1228,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
5334,OVERSIGHT BY INSPECTOR GENERAL OF THE INTELLIGENCE COMMUNITY OVER INTELLIGENCE COMMUNITY WHISTLEBLOWER MATTERS.,INTELLIGENCE COMMUNITY MATTERS,334,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5335,REPORT ON CLEARED WHISTLEBLOWER ATTORNEYS.,INTELLIGENCE COMMUNITY MATTERS,290,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
537,GUIDELINES ON SENTENCES FOR OFFENSES COMMITTED UNDER THE UNIFORM CODE OF MILITARY JUSTICE.,MILITARY PERSONNEL POLICY,275,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
538,NOTIFICATION OF SIGNIFICANT EVENTS AND DOCUMENTATION OF PREFERENCE FOR PROSECUTION JURISDICTION FOR VICTIMS OF SEXUAL ASSAULT.,MILITARY PERSONNEL POLICY,279,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
540D,DEPARTMENT OF DEFENSE-WIDE POLICY AND MILITARY DEPARTMENT-SPECIFIC PROGRAMS ON REINVIGORATION OF THE PREVENTION OF SEXUAL ASSAULT INVOLVING MEMBERS OF THE ARMED FORCES.,MILITARY PERSONNEL POLICY,379,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
540K,REPORT ON PRESERVATION OF RECOURSE TO RESTRICTED REPORT ON SEXUAL ASSAULT FOR VICTIMS OF SEXUAL ASSAULT FOLLOWING CERTAIN VICTIM OR THIRD-PARTY COMMUNICATIONS.,MILITARY PERSONNEL POLICY,335,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
540L,REPORT ON ESTABLISHMENT OF GUARDIAN AD LITEM PROGRAM FOR CERTAIN MILITARY DEPENDENTS WHO ARE A VICTIM OR WITNESS OF AN OFFENSE UNDER THE UNIFORM CODE OF MILITARY JUSTICE INVOLVING ABUSE OR EXPLOITATION.,MILITARY PERSONNEL POLICY,316,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
540,INCREASE IN INVESTIGATIVE PERSONNEL AND VICTIM WITNESS ASSISTANCE PROGRAM LIAISONS.,MILITARY PERSONNEL POLICY,235,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
5402,MAKING CERTAIN POLICIES AND EXECUTION PLANS RELATING TO PERSONNEL CLEARANCES AVAILABLE TO INDUSTRY PARTNERS.,SECURITY CLEARANCES,283,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6601,DEFINITIONS.,SECURITY CLEARANCES,369,,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6604,GOALS FOR PROMPTNESS OF DETERMINATIONS REGARDING SECURITY CLEARANCES.,SECURITY CLEARANCES,301,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6607,REPORT ON CLEARANCE IN PERSON CONCEPT.,SECURITY CLEARANCES,290,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
540B,TRAINING FOR COMMANDERS IN THE ARMED FORCES ON THEIR ROLE IN ALL STAGES OF MILITARY JUSTICE IN CONNECTION WITH SEXUAL ASSAULT.,MILITARY PERSONNEL POLICY,441,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
540F,REPORT ON MILITARY JUSTICE SYSTEM INVOLVING ALTERNATIVE AUTHORITY FOR DETERMINING WHETHER TO PREFER OR REFER CHANGES FOR FELONY OFFENSES UNDER THE UNIFORM CODE OF MILITARY JUSTICE.,MILITARY PERSONNEL POLICY,509,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
540I,"ASSESSMENT OF RACIAL, ETHNIC, AND GENDER DISPARITIES IN THE MILITARY JUSTICE SYSTEM.",MILITARY PERSONNEL POLICY,885,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
540J,PILOT PROGRAMS ON DEFENSE INVESTIGATORS IN THE MILITARY JUSTICE SYSTEM.,MILITARY PERSONNEL POLICY,388,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
540M,COMPTROLLER GENERAL OF THE UNITED STATES REPORT ON IMPLEMENTATION BY THE ARMED FORCES OF RECENT STATUTORY REQUIREMENTS ON SEXUAL ASSAULT PREVENTION AND RESPONSE IN THE MILITARY.,MILITARY PERSONNEL POLICY,390,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
541,IMPROVEMENT OF CERTAIN SPECIAL VICTIMS’ COUNSEL AUTHORITIES.,MILITARY PERSONNEL POLICY,270,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
542,AVAILABILITY OF SPECIAL VICTIMS’ COUNSEL AT MILITARY INSTALLATIONS.,MILITARY PERSONNEL POLICY,274,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
543,NOTIFICATION OF ISSUANCE OF MILITARY PROTECTIVE ORDER TO CIVILIAN LAW ENFORCEMENT.,MILITARY PERSONNEL POLICY,359,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
550C,TRAINING FOR SPECIAL VICTIMS’ COUNSEL ON CIVILIAN CRIMINAL JUSTICE MATTERS IN THE STATES OF THE MILITARY INSTALLATIONS TO WHICH ASSIGNED.,MILITARY PERSONNEL POLICY,286,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
550D,ENHANCING THE CAPABILITY OF MILITARY CRIMINAL INVESTIGATIVE ORGANIZATIONS TO PREVENT AND COMBAT CHILD SEXUAL EXPLOITATION.,MILITARY PERSONNEL POLICY,265,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
548,LEGAL COUNSEL FOR VICTIMS OF ALLEGED DOMESTIC VIOLENCE OFFENSES.,MILITARY PERSONNEL POLICY,507,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5501,ANNUAL REPORTS ON INFLUENCE OPERATIONS AND CAMPAIGNS IN THE UNITED STATES BY THE RUSSIAN FEDERATION.,MATTERS RELATING TO FOREIGN COUNTRIES,469,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5502,ASSESSMENT OF LEGITIMATE AND ILLEGITIMATE FINANCIAL AND OTHER ASSETS OF VLADIMIR PUTIN.,MATTERS RELATING TO FOREIGN COUNTRIES,455,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
550A,POLICIES AND PROCEDURES ON REGISTRATION AT MILITARY INSTALLATIONS OF CIVILIAN PROTECTIVE ORDERS APPLICABLE TO MEMBERS OF THE ARMED FORCES ASSIGNED TO SUCH INSTALLATIONS AND CERTAIN OTHER INDIVIDUALS.,MILITARY PERSONNEL POLICY,401,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
550B,DEFENSE ADVISORY COMMITTEE FOR THE PREVENTION OF SEXUAL MISCONDUCT.,MILITARY PERSONNEL POLICY,692,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
550F,GAO REVIEW OF USERRA AND SCRA.,MILITARY PERSONNEL POLICY,458,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5511,ANNUAL REPORTS ON INFLUENCE OPERATIONS AND CAMPAIGNS IN THE UNITED STATES BY THE COMMUNIST PARTY OF CHINA.,MATTERS RELATING TO FOREIGN COUNTRIES,656,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5512,REPORT ON REPRESSION OF ETHNIC MUSLIM MINORITIES IN THE XINJIANG REGION OF THE PEOPLE’S REPUBLIC OF CHINA.,MATTERS RELATING TO FOREIGN COUNTRIES,447,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5513,REPORT ON EFFORTS BY PEOPLE’S REPUBLIC OF CHINA TO INFLUENCE ELECTION IN TAIWAN.,MATTERS RELATING TO FOREIGN COUNTRIES,287,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5521,SENSE OF CONGRESS AND REPORT ON IRANIAN EFFORTS IN SYRIA AND LEBANON.,MATTERS RELATING TO FOREIGN COUNTRIES,1048,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
5522,ASSESSMENTS REGARDING THE NORTHERN TRIANGLE AND MEXICO.,MATTERS RELATING TO FOREIGN COUNTRIES,683,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
553,DEGREE GRANTING AUTHORITY FOR UNITED STATES ARMY ARMAMENT GRADUATE SCHOOL; LIMITATION ON ESTABLISHMENT OF CERTAIN EDUCATIONAL INSTITUTIONS.,MILITARY PERSONNEL POLICY,690,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
558,SPEECH DISORDERS OF CADETS AND MIDSHIPMEN.,MILITARY PERSONNEL POLICY,252,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
7422,10 USC 7422 .  Degree granting authority for United States Army Armament Graduate School,MILITARY PERSONNEL POLICY,346,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5601,DEFINITIONS.,FEDERAL EFFORTS AGAINST DOMESTIC TERRORISM,347,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5602,STRATEGIC INTELLIGENCE ASSESSMENT OF AND REPORTS ON DOMESTIC TERRORISM.,FEDERAL EFFORTS AGAINST DOMESTIC TERRORISM,2026,Fully Human Written,Human,0.0000,0.0000,1.0000,6,0,0,6,high
560B,PROGRAMS TO FACILITATE THE AWARD OF PRIVATE PILOT’S CERTIFICATES.,MILITARY PERSONNEL POLICY,450,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
566,ASSESSMENT OF DEATHS OF RECRUITS UNDER THE JURISDICTION OF THE SECRETARIES OF THE MILITARY DEPARTMENTS.,MILITARY PERSONNEL POLICY,306,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
569,MACHINE READABILITY AND ELECTRONIC TRANSFERABILITY OF CERTIFICATE OF RELEASE OR DISCHARGE FROM ACTIVE DUTY (DD FORM 214).,MILITARY PERSONNEL POLICY,253,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
570B,PROHIBITION ON INVOLUNTARY SEPARATION OF CERTAIN MEMBERS OF THE ARMED FORCES; CONSIDERATION OF MILITARY SERVICE IN REMOVAL DETERMINATIONS.,MILITARY PERSONNEL POLICY,297,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
570F,CONNECTIONS OF MEMBERS RETIRING OR SEPARATING FROM THE ARMED FORCES WITH COMMUNITY-BASED ORGANIZATIONS AND RELATED ENTITIES.,MILITARY PERSONNEL POLICY,358,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5702,INCREASED TRANSPARENCY REGARDING COUNTERTERRORISM BUDGET OF THE UNITED STATES.,REPORTS AND OTHER MATTERS,552,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5703,STUDY ON ROLE OF RETIRED AND FORMER PERSONNEL OF INTELLIGENCE COMMUNITY WITH RESPECT TO CERTAIN FOREIGN INTELLIGENCE OPERATIONS.,REPORTS AND OTHER MATTERS,408,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5704,"COLLECTION, ANALYSIS, AND DISSEMINATION OF WORKFORCE DATA.",REPORTS AND OTHER MATTERS,950,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
5707,REPORT BY DIRECTOR OF NATIONAL INTELLIGENCE ON FIFTH-GENERATION WIRELESS NETWORK TECHNOLOGY.,REPORTS AND OTHER MATTERS,407,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5708,REPORT ON USE BY INTELLIGENCE COMMUNITY OF FACIAL RECOGNITION TECHNOLOGY.,REPORTS AND OTHER MATTERS,538,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5709,"REPORT ON DEEPFAKE TECHNOLOGY, FOREIGN WEAPONIZATION OF DEEPFAKES, AND RELATED NOTIFICATIONS.",REPORTS AND OTHER MATTERS,872,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
570A,"LIMITATIONS AND REQUIREMENTS IN CONNECTION WITH SEPARATIONS FOR MEMBERS OF THE ARMED FORCES WHO SUFFER FROM MENTAL HEALTH CONDITIONS IN CONNECTION WITH A SEX-RELATED, INTIMATE PARTNER VIOLENCE-RELATED, OR SPOUSAL-ABUSE OFFENSE.",MILITARY PERSONNEL POLICY,431,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
570E,PILOT PROGRAM ON INFORMATION SHARING BETWEEN DEPARTMENT OF DEFENSE AND DESIGNATED RELATIVES AND FRIENDS OF MEMBERS OF THE ARMED FORCES REGARDING THE EXPERIENCES AND CHALLENGES OF MILITARY SERVICE.,MILITARY PERSONNEL POLICY,809,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
570G,PILOT PROGRAM REGARDING ONLINE APPLICATION FOR THE TRANSITION ASSISTANCE PROGRAM.,MILITARY PERSONNEL POLICY,387,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5710,ANNUAL REPORT BY COMPTROLLER GENERAL OF THE UNITED STATES ON CYBERSECURITY AND SURVEILLANCE THREATS TO CONGRESS.,REPORTS AND OTHER MATTERS,240,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5711,ANALYSIS OF AND PERIODIC BRIEFINGS ON MAJOR INITIATIVES OF INTELLIGENCE COMMUNITY IN ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING.,REPORTS AND OTHER MATTERS,329,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5712,REPORT ON BEST PRACTICES TO PROTECT PRIVACY AND CIVIL LIBERTIES OF CHINESE AMERICANS.,REPORTS AND OTHER MATTERS,334,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5715,REPORT ON TERRORIST SCREENING DATABASE.,REPORTS AND OTHER MATTERS,225,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
5716,REPORT CONTAINING THREAT ASSESSMENT ON TERRORIST USE OF CONVENTIONAL AND ADVANCED CONVENTIONAL WEAPONS.,REPORTS AND OTHER MATTERS,352,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
5713,OVERSIGHT OF FOREIGN INFLUENCE IN ACADEMIA.,REPORTS AND OTHER MATTERS,409,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5722,TASK FORCE ON ILLICIT FINANCING OF ESPIONAGE AND FOREIGN INFLUENCE OPERATIONS.,REPORTS AND OTHER MATTERS,624,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
5726,SECURING ENERGY INFRASTRUCTURE.,REPORTS AND OTHER MATTERS,1082,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
575,IMPROVEMENT OF OCCUPATIONAL LICENSE PORTABILITY FOR RELOCATED SPOUSES OF MEMBERS OF THE UNIFORMED SERVICES.,MILITARY PERSONNEL POLICY,310,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
580C,INFORMATION AND OPPORTUNITIES FOR REGISTRATION FOR VOTING AND ABSENTEE BALLOT REQUESTS FOR MEMBERS OF THE ARMED FORCES UNDERGOING DEPLOYMENT OVERSEAS.,MILITARY PERSONNEL POLICY,227,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
580E,ASSISTANCE TO SCHOOLS WITH MILITARY DEPENDENT STUDENTS.,MILITARY PERSONNEL POLICY,261,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
580,IMPROVEMENTS TO CHILD CARE FOR MEMBERS OF THE ARMED FORCES.,MILITARY PERSONNEL POLICY,636,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
584,REVIEW OF WORLD WAR I VALOR MEDALS.,MILITARY PERSONNEL POLICY,868,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
594,STUDY ON BEST PRACTICES FOR PROVIDING FINANCIAL LITERACY EDUCATION FOR SEPARATING MEMBERS OF THE ARMED FORCES.,MILITARY PERSONNEL POLICY,239,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
595,REPORT ON OVERSIGHT OF AUTHORIZED STRENGTHS OF CERTAIN GRADES OF COMMISSIONED REGULAR AND RESERVE OFFICERS OF THE ARMED FORCES.,MILITARY PERSONNEL POLICY,405,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
596,REPORT ON CERTAIN WAIVERS.,MILITARY PERSONNEL POLICY,625,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
597,NOTIFICATIONS ON MANNING OF AFLOAT NAVAL FORCES.,MILITARY PERSONNEL POLICY,637,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
598,"REPORT REGARDING USE OF AERIAL SYSTEMS OF THE DEPARTMENT OF DEFENSE TO SUPPORT AGENCIES OF STATES, TERRITORIES, AND THE FEDERAL GOVERNMENT.",MILITARY PERSONNEL POLICY,576,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6306,SUPPLY CHAIN AND COUNTERINTELLIGENCE RISK MANAGEMENT TASK FORCE.,GENERAL INTELLIGENCE COMMUNITY MATTERS,328,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6311,JOINT INTELLIGENCE COMMUNITY COUNCIL.,GENERAL INTELLIGENCE COMMUNITY MATTERS,245,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6315,SUBMISSION OF INTELLIGENCE COMMUNITY POLICIES.,GENERAL INTELLIGENCE COMMUNITY MATTERS,238,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6308,CYBER PROTECTION SUPPORT FOR THE PERSONNEL OF THE INTELLIGENCE COMMUNITY IN POSITIONS HIGHLY VULNERABLE TO CYBER ATTACK.,GENERAL INTELLIGENCE COMMUNITY MATTERS,411,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6312,INTELLIGENCE COMMUNITY INFORMATION TECHNOLOGY ENVIRONMENT.,GENERAL INTELLIGENCE COMMUNITY MATTERS,988,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
633,GAO REVIEW OF DEFENSE RESALE OPTIMIZATION STUDY.,MILITARY COMPENSATION,359,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6412,SPECIAL RULES FOR CERTAIN MONTHLY WORKERS’ COMPENSATION PAYMENTS AND OTHER PAYMENTS FOR CENTRAL INTELLIGENCE AGENCY PERSONNEL.,MATTERS RELATING TO ELEMENTS OF THE INTELLIGENCE COMMUNITY,764,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
6433,ESTABLISHMENT OF ADVISORY BOARD FOR NATIONAL RECONNAISSANCE OFFICE.,MATTERS RELATING TO ELEMENTS OF THE INTELLIGENCE COMMUNITY,545,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6501,REPORT ON CYBER ATTACKS BY FOREIGN GOVERNMENTS AGAINST UNITED STATES ELECTION INFRASTRUCTURE.,ELECTION MATTERS,311,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6502,REVIEW OF INTELLIGENCE COMMUNITY’S POSTURE TO COLLECT AGAINST AND ANALYZE RUSSIAN EFFORTS TO INFLUENCE THE PRESIDENTIAL ELECTION.,ELECTION MATTERS,256,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6503,ASSESSMENT OF FOREIGN INTELLIGENCE THREATS TO FEDERAL ELECTIONS.,ELECTION MATTERS,330,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6505,ASSESSMENT OF SIGNIFICANT RUSSIAN INFLUENCE CAMPAIGNS DIRECTED AT FOREIGN ELECTIONS AND REFERENDA.,ELECTION MATTERS,311,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6506,INFORMATION SHARING WITH STATE ELECTION OFFICIALS.,ELECTION MATTERS,370,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6504,STRATEGY FOR COUNTERING RUSSIAN CYBER THREATS TO UNITED STATES ELECTIONS.,ELECTION MATTERS,465,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6507,NOTIFICATION OF SIGNIFICANT FOREIGN CYBER INTRUSIONS AND ACTIVE MEASURES CAMPAIGNS DIRECTED AT ELECTIONS FOR FEDERAL OFFICES.,ELECTION MATTERS,772,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
653,REPORT ON EXTENSION TO MEMBERS OF THE RESERVE COMPONENTS OF THE ARMED FORCES OF SPECIAL AND INCENTIVE PAYS FOR MEMBERS OF THE ARMED FORCES NOT CURRENTLY PAYABLE TO MEMBERS OF THE RESERVE COMPONENTS.,MILITARY COMPENSATION,316,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
655,REPORT ON IMPLEMENTATION OF CONTRIBUTIONS TO THE DEPARTMENT OF DEFENSE MILITARY RETIREMENT FUND BASED ON PAY COSTS PER ARMED FORCE RATHER THAN ON ARMED FORCES-WIDE BASIS.,MILITARY COMPENSATION,283,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
656,REPORT ON FOOD INSECURITY AMONG MEMBERS OF THE ARMED FORCES AND THEIR DEPENDENTS.,MILITARY COMPENSATION,556,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6602,REPORTS AND PLANS RELATING TO SECURITY CLEARANCES AND BACKGROUND INVESTIGATIONS.,SECURITY CLEARANCES,562,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6603,IMPROVING THE PROCESS FOR SECURITY CLEARANCES.,SECURITY CLEARANCES,749,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
6609,INTELLIGENCE COMMUNITY REPORTS ON SECURITY CLEARANCES.,SECURITY CLEARANCES,888,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
6611,INFORMATION-SHARING PROGRAM FOR POSITIONS OF TRUST AND SECURITY CLEARANCES.,SECURITY CLEARANCES,679,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6701,LIMITATION RELATING TO ESTABLISHMENT OR SUPPORT OF CYBERSECURITY UNIT WITH THE RUSSIAN FEDERATION.,REPORTS AND OTHER MATTERS,371,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6703,NOTIFICATION OF AN ACTIVE MEASURES CAMPAIGN.,REPORTS AND OTHER MATTERS,258,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
6702,ASSESSMENT OF THREAT FINANCE RELATING TO RUSSIA.,REPORTS AND OTHER MATTERS,488,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6712,REPORTS ON AUTHORITIES OF THE CHIEF INTELLIGENCE OFFICER OF THE DEPARTMENT OF HOMELAND SECURITY.,REPORTS AND OTHER MATTERS,309,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6713,REVIEW OF INTELLIGENCE COMMUNITY WHISTLEBLOWER MATTERS.,REPORTS AND OTHER MATTERS,255,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6716,BIENNIAL REPORT ON FOREIGN INVESTMENT RISKS.,REPORTS AND OTHER MATTERS,314,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6723,ANNUAL REPORT ON MEMORANDA OF UNDERSTANDING BETWEEN ELEMENTS OF INTELLIGENCE COMMUNITY AND OTHER ENTITIES OF THE UNITED STATES GOVERNMENT REGARDING SIGNIFICANT OPERATIONAL ACTIVITIES OR POLICY.,REPORTS AND OTHER MATTERS,226,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6727,INSPECTOR GENERAL OF THE INTELLIGENCE COMMUNITY REPORT ON SENIOR EXECUTIVES OF THE OFFICE OF THE DIRECTOR OF NATIONAL INTELLIGENCE.,REPORTS AND OTHER MATTERS,254,,Human,0.0000,0.0000,1.0000,0,0,0,0,low
6728,BRIEFING ON FEDERAL BUREAU OF INVESTIGATION OFFERING PERMANENT RESIDENCE TO SOURCES AND COOPERATORS.,REPORTS AND OTHER MATTERS,237,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6729,INTELLIGENCE ASSESSMENT OF NORTH KOREA REVENUE SOURCES.,REPORTS AND OTHER MATTERS,375,,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6718,SEMIANNUAL REPORTS ON INVESTIGATIONS OF UNAUTHORIZED DISCLOSURES OF CLASSIFIED INFORMATION.,REPORTS AND OTHER MATTERS,620,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6720,REPORTS ON INTELLIGENCE COMMUNITY PARTICIPATION IN VULNERABILITIES EQUITIES PROCESS OF FEDERAL GOVERNMENT.,REPORTS AND OTHER MATTERS,598,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6722,REPORTS AND BRIEFINGS ON NATIONAL SECURITY EFFECTS OF GLOBAL WATER INSECURITY AND EMERGING INFECTIOUS DISEASE AND PANDEMICS.,REPORTS AND OTHER MATTERS,795,Fully Human Written,Human,0.0000,0.0000,1.0000,3,0,0,3,medium
6725,REPORTS ON INTELLIGENCE COMMUNITY LOAN REPAYMENT AND RELATED PROGRAMS.,REPORTS AND OTHER MATTERS,535,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
6730,REPORT ON POSSIBLE EXPLOITATION OF VIRTUAL CURRENCIES BY TERRORIST ACTORS.,REPORTS AND OTHER MATTERS,338,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6743,BUG BOUNTY PROGRAMS.,REPORTS AND OTHER MATTERS,299,Fully Human Written,Human,0.0000,0.0000,1.0000,1,0,0,1,low
6745,SENSE OF CONGRESS ON NOTIFICATION OF CERTAIN DISCLOSURES OF CLASSIFIED INFORMATION.,REPORTS AND OTHER MATTERS,454,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
703,LEAD LEVEL SCREENING AND TESTING FOR CHILDREN.,HEALTH CARE PROVISIONS,602,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7121,SANCTIONS WITH RESPECT TO FOREIGN FINANCIAL INSTITUTIONS THAT PROVIDE FINANCIAL SERVICES TO CERTAIN SANCTIONED PERSONS.,Otto Warmbier North Korea Nuclear Sanctions and Enforcement Act of 2019. SANCTIONS WITH RESPECT TO NORTH KOREA,1078,Fully Human Written,Human,0.0000,0.0000,1.0000,4,0,0,4,medium
7126,"REPORT AND BRIEFINGS ON COMPLIANCE, PENALTIES, AND TECHNICAL ASSISTANCE.",Otto Warmbier North Korea Nuclear Sanctions and Enforcement Act of 2019. SANCTIONS WITH RESPECT TO NORTH KOREA,491,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
7132,REPORTS ON CERTAIN LICENSING ACTIONS.,Otto Warmbier North Korea Nuclear Sanctions and Enforcement Act of 2019. SANCTIONS WITH RESPECT TO NORTH KOREA,402,Fully Human Written,Human,0.0000,0.0000,1.0000,2,0,0,2,low
